,default_cost,avg_surgeon_cost,optimized_materials,optimized_cost
301,4336.339999999999,0,"{'trocar c0r47 blunt tip c0r47 12x100mm': np.float64(8.332576432188262), 'ligaclip 5mm endosc. mult. clip applier el5ml': np.float64(58.98), 'lange diathermiezak (scopisch)': np.float64(19.99), 'mersilene 2-0 sh r833': np.float64(54.98), 'catheter ch16': np.float64(20.99), 'zuig-spoelslangenset wolff': np.float64(8.79), 'harmonic ace 36 cm 5 mm harh36': np.float64(4.79), 'endoretractor 10 mm': np.float64(138.43), 'camerahoes': np.float64(18.99), 'trocar cff73 12 mm x 100 mm': np.float64(4.79), 'dikke zuigbuis yankauer ch 18': np.float64(8.99), 'optiek stryker 10mm 30gr + lichtkabel': np.float64(137.18), 'fys.zout 1000 ml zak (nacl)': np.float64(9.599407221243155), 'echelon flex 45 ec45a': np.float64(60.06219487624949), 'laparoscopie net chirurgie': np.float64(38.42), 'antifog ultrastop 30ml': np.float64(6.171689586449389), 'handschoenen': np.float64(27.690578315377792), 'chirurgisch laparotomie net': np.float64(51.72), 'leverhandje 1': np.float64(38.42), 'tray basis': np.float64(2.99), 'spuit 10ml': np.float64(9.195481125599116), 'pds 2-0 ct-2 pdp333': np.float64(55.98), 'groot basis net': np.float64(50.66759169360304), 'prolene 0 sh 8834h': np.float64(37.2), 'ricard spreider': np.float64(41.898432807396446), 'water ampul 10 cc': np.float64(5.91), 'tem spreider en klos martin-arm': np.float64(136.53), 'endosgel': np.float64(3.91), 'ligaclip 12mm endosc rotating mult. clip applier e': np.float64(56.98), 'steriele catheterzak': np.float64(19.99), 'ultra-cisionnet alg': np.float64(38.42), 'wattenbollen (watten depperset)': np.float64(20.99), 'endosc. naaldv. aesculaap chir': np.float64(137.43), '1 liter drukzak': np.float64(439.67353693806945), 'zelfkl.largelaken (250x150)': np.float64(7.83), 'lamphoes': np.float64(29.334186756765916), 'trocar cfs22 sleeve 12mm': np.float64(9.79), 'extra lange endo nldvoeder': np.float64(42.42), 'babcock 10mm end + handv 3893.0002': np.float64(141.59604307974837), 'operatiejas l standaard': np.float64(26.26760941294802), 'ecr45 rood vulling voor de ec45a': np.float64(53.98), 'diathermie met rookafzuig': np.float64(4.79)}",2091.089328245639
302,3156.12,0,"{'spuit 10ml': np.float64(8.79), 'groot basis net': np.float64(47.72), 'wonddrain siliconen ch 21 50cm': np.float64(37.67), 'catheter ch16': np.float64(18.99), 'water ampul 10 cc': np.float64(5.91), 'tray laparotomie': np.float64(36.27), 'ultra-cisionnet alg': np.float64(40.42), 'endosgel': np.float64(3.91), 'bronchus/ligatuurklem semb': np.float64(41.21), 'cutiplast maat op aanvraag': np.float64(37.68), 'wattenbollen (watten depperset)': np.float64(16.99), 'harmonic ace 23 cm 5mm har23': np.float64(3.79), 'chirurgisch laparotomie net': np.float64(49.72), 'omnitract stangen': np.float64(40.42), 'extra lang instr. net': np.float64(130.92), 'omnitract spreider': np.float64(41.42), 'ethilon 3-0 w1685t': np.float64(42.74), 'urimeter (ureofix 500)': np.float64(7.79), 'operatiejas l standaard': np.float64(23.49), 'mersilene 1 mh r845h': np.float64(30.19), 'diathermie met rookafzuig verlengd': np.float64(4.79), 'snijdende beentang liston': np.float64(39.21), 'handschoenen': np.float64(25.49)}",735.5300000000001
308,2446.0,0,"{'pds loop scherp 150 cm': np.float64(58.91261365636977), 'groot basis net': np.float64(47.72), 'spuit 10 ml': np.float64(8.79), 'jejunostomy kit 11800263004': np.float64(8.79), 'water ampul 10 cc': np.float64(5.91), 'tray laparotomie': np.float64(39.27), 'specialismekar - algemene chirurgie': np.float64(437.51), 'endosgel': np.float64(3.91), 'ultra-cisionnet alg': np.float64(41.60783604369928), 'ch16 catheter': np.float64(20.19250944949033), 'cutiplast maat op aanvraag': np.float64(37.68), 'wattenbollen (watten depperset)': np.float64(16.99), 'harmonic ace 23 cm 5mm har23': np.float64(4.79), 'chirurgisch laparotomie net': np.float64(51.72), 'omnitract stangen': np.float64(42.42), 'vicryl 3-0 sh': np.float64(58.98), 'extra lang instr. net': np.float64(130.92), 'omnitract spreider': np.float64(42.42), 'suprapub.cystofix 4450200': np.float64(17.99), 'urimeter (ureofix 500)': np.float64(9.945024477186962), 'vicryl 2-0 5x70': np.float64(44.82358359743364), 'operatiejas l standaard': np.float64(26.26760941294802), 'diathermie met rookafzuig verlengd': np.float64(4.79), 'handschoenen': np.float64(25.49)}",1187.8391766371278
309,4224.0,0,"{'trocar c0r37 15 mm x 100mm': np.float64(8.457954726724125), 'ecr60 wit vulling voor de ec60': np.float64(52.98), 'trocar c0r47 blunt tip c0r47 12x100mm': np.float64(5.79), 'hem-o-lock l clips': np.float64(55.98), 'trocar cff03 5 mm x 100mm': np.float64(3.79), 'catheter ch16': np.float64(18.99), 'zuig-spoelslangenset wolff': np.float64(11.292818655603966), 'harmonic ace 36 cm 5 mm harh36': np.float64(8.334035701318442), 'alexis woundprotector': np.float64(8.79), 'trocar cff73 12 mm x 100 mm': np.float64(4.79), 'tcr10 vulling voor tlc100': np.float64(53.98), 'endopouch 26cm': np.float64(4.79), 'optiek stryker 10mm 30gr + lichtkabel': np.float64(137.18), 'fys.zout 1000 ml zak (nacl)': np.float64(7.91), 'spuit 20 ml': np.float64(7.79), 'camera hoes 15x250 cm 17539': np.float64(12.97), 'urine drainage zak s-20': np.float64(17.99), 'ligaclip 12mm endosc rot mult.clip applier er420': np.float64(54.98), 'laparoscopie net chirurgie': np.float64(41.85318504485136), 'antifog ultrastop 30ml': np.float64(4.74), 'chirurgisch laparotomie net': np.float64(52.979837269034306), 'handschoenen': np.float64(27.690578315377792), 'leverhandje 1': np.float64(41.67060841138098), 'tray basis': np.float64(7.540082838377515), 'endocatch 15 mm 173049': np.float64(12.176718316902424), 'spuit 10ml': np.float64(3.79), 'pds 2-0 ct-2 pdp333': np.float64(57.98), 'groot basis net': np.float64(50.66759169360304), 'ricard spreider': np.float64(41.898432807396446), 'water ampul 10 cc': np.float64(7.400814153594766), 'tem spreider en klos martin-arm': np.float64(136.53), 'endosgel': np.float64(4.9830935842133215), 'ultra-cisionnet alg': np.float64(41.60783604369928), 'touchstone intraluminal stapler ecsc21': np.float64(57.98), 'endosc. naaldv. aesculaap chir': np.float64(139.58791029993745), 'hem-o-lock clips xl': np.float64(61.98), 'ropivacaïne 0.75%': np.float64(11.98), 'omnitract stangen': np.float64(40.42), 'zelfkl.largelaken (250x150)': np.float64(7.83), 'lamphoes': np.float64(27.49), 'echelon flex 60 ec60a': np.float64(57.61957579985685), 'trocar cfs22 sleeve 12mm': np.float64(8.79), 'extra lange endo nldvoeder': np.float64(37.42), 'omnitract spreider': np.float64(42.42), 'huidstapler 35 vista/manipler az-35w': np.float64(10.570515956700945), 'wattenbollen (wattendepperset)': np.float64(23.547589605279512), 'ecr60 goud vulling voor de ec60': np.float64(62.98), 'babcock 10mm end + handv 3893.0002': np.float64(138.43), 'operatiejas l standaard': np.float64(26.26760941294802), 'diathermie met rookafzuig verlengd': np.float64(7.7327701834865366), 'endo slide knot pusher 174510': np.float64(52.98), 'hem-o-lock tangen': np.float64(141.53), 'tlc 100 mm': np.float64(57.98)}",2025.8295588202875
314,4337.24,0,"{'trocar c0r37 15 mm x 100mm': np.float64(8.457954726724125), 'trocar c0r47 blunt tip c0r47 12x100mm': np.float64(5.79), 'pds loop scherp 150 cm': np.float64(57.98), 'wonddrain siliconen ch 21 50cm': np.float64(37.67), 'lange diathermiezak (scopisch)': np.float64(21.99), 'catheter ch16': np.float64(18.99), 'zuig-spoelslangenset wolff': np.float64(8.79), 'harmonic ace 36 cm 5 mm harh36': np.float64(4.79), 'endoretractor 10 mm': np.float64(141.6805750178886), 'trocar cff73 12 mm x 100 mm': np.float64(3.79), 'diathermie met rookafzuig 20321-040': np.float64(9.79), 'optiek stryker 10mm 30gr + lichtkabel': np.float64(135.18), 'echelon flex 45 ec45a': np.float64(56.98), 'camera hoes 15x250 cm 17539': np.float64(12.97), 'urine drainage zak s-20': np.float64(19.890741857843608), 'laparoscopie net chirurgie': np.float64(38.42), 'handschoenen': np.float64(26.49), 'chirurgisch laparotomie net': np.float64(49.72), 'vicryl 2-0 ct2': np.float64(56.47304340441917), 'endocatch 15 mm 173049': np.float64(12.176718316902424), 'tray basis': np.float64(6.99), 'pds 2-0 ct-2 pdp333': np.float64(57.98), 'spuit 10ml': np.float64(8.79), 'groot basis net': np.float64(48.72), 'water ampul 10 cc': np.float64(7.400814153594766), 'specialismekar - algemene chirurgie': np.float64(437.51), 'endosgel': np.float64(3.91), 'ultra-cisionnet alg': np.float64(38.42), 'hem-o-lock clips xl': np.float64(59.98), 'olympus endoscopie toren': np.float64(438.82), 'trocar cfs22 sleeve 12mm': np.float64(8.79), 'hem-o-lok l clips': np.float64(55.98), 'operatiejas l standaard': np.float64(23.49), 'echelon flex 45 (wit)': np.float64(55.98), 'hem-o-lock tangen': np.float64(142.8347244237592)}",2123.614571901132
379,1058.66,0,"{'endopouch 26cm': np.float64(4.79), 'laparoscopie basis tray': np.float64(17.64), 'pds 2-0 ct-2 pdp333': np.float64(58.98), 'trocar cff73 12 mm x 100 mm': np.float64(4.79), 'groot basis net': np.float64(50.66759169360304), 'optiek stryker 10mm 30gr + lichtkabel': np.float64(135.18), 'zuig-spoelslangenset wolff': np.float64(8.79), 'operatiejas l standaard': np.float64(23.49), 'trocar sleeve 12mm': np.float64(8.79), 'ets flex 45 ats45': np.float64(57.98), 'diathermie met rookafzuig': np.float64(6.508252573088214), 'laparoscopie net chirurgie': np.float64(41.42), 'handschoenen': np.float64(25.49), '6r45b vulling voor de ets 45': np.float64(54.98)}",499.4958442666914
386,3739.8599999999997,0,"{'60 cc spuit met cathetertip': np.float64(7.79), 'rcm012 perc neph. cath malecot': np.float64(17.99), 'catheter ch16': np.float64(21.99), 'plakstrip 9099 (operation tape)': np.float64(5.51), 'xylocaine 2% met adr. 20 cc': np.float64(17.83), 'mediloop maxi rood 47cm 20406': np.float64(21.93602865371963), 'diathermie micro naald 21191-368': np.float64(10.807637008568264), 'kopje urologie': np.float64(24.466035602656575), 'cutisorb 10 x 10 cm': np.float64(33.67), 'schuursponsje / cautery tip cleaner tc-100': np.float64(20.634646080476955), 'set 2 buckets dr. schouten': np.float64(141.73), 'acp spuit arthrex abs-10014': np.float64(9.124611821275806), 'jelonet 10 x 10 cm 7404': np.float64(9.15), 'mesje 11': np.float64(10.043498131410018), 'rotofix prs / prp centrifuge': np.float64(439.51), 'urine drainage zak s-20': np.float64(17.99), '21g naald groen lang 301155': np.float64(19.99), '500 ml zak fys. zout (nacl)': np.float64(10.87), 'handschoenen': np.float64(26.49), 'tray basis': np.float64(7.540082838377515), 'spuit 10 ml': np.float64(8.79), 'adipose tissue harvesting kit': np.float64(5.79), 'water ampul 10 cc': np.float64(7.400814153594766), 'endosgel': np.float64(3.91), 'fistula brush j-fb-100': np.float64(23.99), 'groot vaginaal net': np.float64(52.73), 'specialismekar - procto': np.float64(437.78), 'wattenbollen (watten depperset)': np.float64(16.99), 'galaxy ii retractor': np.float64(10.594053555054131), 'mediloop maxi geel 20405': np.float64(21.99), 'diathermie zak': np.float64(16.49), 'vicryl 2-0 ur-6': np.float64(53.98), 'galaxy ii haakjes (8 stuks)': np.float64(56.87), 'operatiejas l standaard': np.float64(23.49), 'diathermie met rookafzuig': np.float64(6.508252573088214), 'zijlijn voor infuus 76.4432': np.float64(20.99), 'rcm014 perc neph. cath malecot': np.float64(21.99), 'tamvpnet': np.float64(155.0634104226406)}",1820.4090708408623
407,1215.1599999999999,0,"{'tray basis': np.float64(2.99), 'deppertje 12x12 cm (uro)': np.float64(6.99), 'naald vlgs narath': np.float64(38.21), 'groot basis net': np.float64(47.72), 'prolene 0 sh 8834h': np.float64(34.2), 'vicryl 2-0 sh': np.float64(53.98), 'operatiejas l standaard': np.float64(23.49), 'cutiplast maat op aanvraag': np.float64(37.68), 'diathermie met rookafzuig': np.float64(4.79), 'handschoenen': np.float64(25.49)}",275.54
411,2246.9999999999995,0,"{'bipolair pincet geb.+snoer351-051': np.float64(142.91), 'tray basis': np.float64(2.99), 'klein basis net': np.float64(121.72), 'tegaderm 10x12 cm': np.float64(37.67), 'vicryl 3-0 sh': np.float64(57.98), 'gatdoek 57 x 66 cm': np.float64(42.85), 'deppertje 6x6 cm (hartje)': np.float64(34.68), 'cutiplast maat op aanvraag': np.float64(38.68), 'operatiejas l standaard': np.float64(26.26760941294802), 'diathermie met rookafzuig': np.float64(3.79), 'handschoenen': np.float64(25.49)}",535.0276094129481
423,3681.1599999999994,0,"{'urine drainage zak 381291 s-20': np.float64(18.578727686041233), 'endoflow pnl systeem': np.float64(35.37), 'vochtkar urologie': np.float64(436.89), 'spuit 10 ml': np.float64(5.79), 'dub. j stent contour 6 fr m006180156': np.float64(172.4484000315363), 'specialismekar - urologie': np.float64(442.89), 'cboog met monitor (bv)': np.float64(437.88634138735904), 'water ampul 10 cc': np.float64(5.91), 'endosgel': np.float64(4.91), 'blaasbioptietang': np.float64(134.18254659067216), 'guidewire m straight terumo': np.float64(19.42), 'operatiejas l standaard': np.float64(23.49), 'camera hoes 15x250 cm 17539': np.float64(11.97), 'gazen 10x10 kliniray': np.float64(10.87679850286608), 'ch 16 balloncatheter (5-15 ml) 180605': np.float64(12.29), 'tur-pakket 1081p': np.float64(18.58), 'handschoenen': np.float64(25.49)}",1816.9728141984751
430,2234.04,0,"{'spuit 10ml': np.float64(8.79), 'groot basis net': np.float64(47.72), 'pds loop scherp 150 cm': np.float64(58.91261365636977), 'specialismekar - urologie': np.float64(443.7268688039221), 'catheter ch16': np.float64(18.99), 'water ampul 10 cc': np.float64(7.400814153594766), 'tray laparotomie': np.float64(39.93134879675658), 'endosgel': np.float64(3.91), 'cutiplast maat op aanvraag': np.float64(37.68), 'urologisch instrumenten net': np.float64(116.53), 'diathermie met rookafzuigslang': np.float64(10.476954688650409), 'vicryl 2-0 ur5': np.float64(50.994695707710676), 'vicryl 1 ct-1 4x70': np.float64(57.98), 'urologisch spreider net': np.float64(116.53), 'huidstapler 35 vista/manipler az-35w': np.float64(8.79), 'operatiejas l standaard': np.float64(26.26760941294802), 'urine drainage zak s-20': np.float64(17.99), 'handschoenen': np.float64(25.49)}",1098.1109052199522
448,711.1999999999999,0,"{'spuit 20ml. luer lock': np.float64(5.79), 'spuit 10ml': np.float64(8.79), 'naald voor blaasinjectie nb1070': np.float64(11.39), 'cystoscopie v. volwassenen': np.float64(129.63), 'catheter ch16': np.float64(18.99), 'water ampul 10 cc': np.float64(7.400814153594766), 'endoflow pnl-systeem': np.float64(8.39), 'endosgel': np.float64(3.91), 'fys.zout 100 ml fles(nacl)': np.float64(20.37), 'operatiejas l standaard': np.float64(23.49), 'spuit 3 cc': np.float64(12.39), 'urine drainage zak s-20': np.float64(17.99), 'camerahoes': np.float64(21.131741114703345), 'tur-pakket 1081p': np.float64(18.58), 'handschoenen': np.float64(25.49)}",333.73255526829814
479,7803.820000000001,0,"{'deppertje 12x12 cm (uro)': np.float64(6.99), 'specialismekar - urologie': np.float64(442.89), 'vicryl 1 5x70 vcp1218h': np.float64(51.29), 'cutiplast maat op aanvraag': np.float64(37.68), 'tr45w 45 mm vascular vulling voor ets45': np.float64(51.29), 'operatiejas l reinforced': np.float64(24.49), 'mediloop maxi rood 47cm 20406': np.float64(17.99), 'ultracision apparaat': np.float64(437.51), 'thompson stangen net uro': np.float64(64.42), 'handschoenen': np.float64(26.49), 'spuit 10ml': np.float64(8.79), 'groot basis net': np.float64(47.72), 'ioban klein 56 x 45 cm': np.float64(7.51), 'vicryl 1 ct-1 4x70 v736g': np.float64(33.2), 'tray laparotomie': np.float64(36.27), 'water ampul 10 cc': np.float64(7.400814153594766), 'endosgel': np.float64(3.91), 'pds loop scherp 1.5 pdp9262t': np.float64(46.29), 'urimeter (ureofix 500) 4417930': np.float64(8.79), 'ultra-cisionnet alg': np.float64(38.42), 'mediloop maxi blauw 20407': np.float64(19.99), 'harmonic ace 23 cm 5mm har23': np.float64(3.79), 'urologisch instrumenten net': np.float64(115.53), 'mediloop maxi geel 20405': np.float64(22.99), 'lamphoes': np.float64(27.49), 'urologisch spreider net': np.float64(111.53), 'diathermie met rookafzuig verlengd 20321-028': np.float64(7.79), 'thompson spreidernet uro': np.float64(65.42), 'ets flex 45 ats45': np.float64(56.98), '14 ch handyvac drevac': np.float64(35.33), 'ch 16 balloncatheter (5-15 ml) 180605': np.float64(15.07253850097294), 'zelfkl.absorberende doek 9095 (75x50)': np.float64(24.89)}",1906.1433526545682
480,10800.92,0,"{'deppertje 12x12 cm (uro)': np.float64(6.99), 'zelfkl. absorberende doek (75x50)': np.float64(29.49), 'pds loop scherp 150 cm': np.float64(55.98), 'specialismekar - urologie': np.float64(441.89), 'catheter ch16': np.float64(18.99), 'nier instrumenten net fijn': np.float64(61.16), 'magneetmat': np.float64(120.72), 'cutiplast maat op aanvraag': np.float64(37.68), 'operatiejas l reinforced': np.float64(24.49), 'mediloop maxi blauw': np.float64(16.99), 'vicryl 1 5x70': np.float64(48.29), 'thompson stangen net uro': np.float64(64.42), 'ultracision apparaat': np.float64(437.51), 'vicryl 3-0 sh': np.float64(58.98), 'vicryl 2-0 5x70': np.float64(42.74), 'mediloop maxi rood': np.float64(17.99), 'handschoenen': np.float64(25.49), 'spuit 10ml': np.float64(8.79), 'groot basis net': np.float64(47.72), 'mediloop maxi geel': np.float64(18.99), 'ioban klein 56 x 45 cm': np.float64(9.399572500723167), 'water ampul 10 cc': np.float64(5.91), 'tray laparotomie': np.float64(36.27), 'endosgel': np.float64(3.91), 'ultra-cisionnet alg': np.float64(38.42), 'tr45vv 45 mm vascular vulling voor ets45': np.float64(49.29), 'urologisch instrumenten net': np.float64(113.53), 'harmonic ace 23 cm 5mm har23': np.float64(3.79), 'vicryl 1 ct-1 4x70': np.float64(57.98), 'lamphoes': np.float64(27.49), 'surgicel fibrilar': np.float64(34.51), 'lang vaat instrumentarium': np.float64(308.94), 'urologisch spreider net': np.float64(111.53), 'tachosil 3.0x2.5': np.float64(33.51), 'huidstapler 35 vista/manipler az-35w': np.float64(8.79), 'wattenbollen (wattendepperset)': np.float64(21.99), 'urimeter (ureofix 500)': np.float64(7.79), 'thompson spreidernet uro': np.float64(65.42), 'ets flex 45 ats45': np.float64(56.98), 'diathermie met rookafzuig verlengd': np.float64(4.79), '14 ch handyvac drevac': np.float64(31.33)}",2616.8695725007233
481,14566.380000000001,0,"{'trocar c0r37 15 mm x 100mm': np.float64(3.79), 'lange diathermiezak (scopisch)': np.float64(19.99), 'specialismekar - urologie': np.float64(441.89), 'laparoscopisch eug net': np.float64(32.84), 'harmonic ace 36 cm 5 mm harh36': np.float64(8.334035701318442), 'vicryl 2-0 sh': np.float64(53.98), 'tray laparoscopie basis': np.float64(6.9), 'hem-o-lok tangen': np.float64(133.85), 'plakstrip 9099 (operation tape)': np.float64(5.51), 'pds 2-0 ct-2': np.float64(46.29), 'zuig-spoelslangenset wolff 4170.956': np.float64(10.79), 'tr45w 45 mm vascular vulling voor ets45': np.float64(46.29), 'ultracision apparaat': np.float64(439.51), 'thompson stangen net uro': np.float64(66.85555599057872), 'optiek stryker 10mm 30gr + lichtkabel': np.float64(135.18), 'fys.zout 1000 ml zak (nacl)': np.float64(6.91), 'hem-o-lok xl clips': np.float64(46.29), 'mesje nr 15': np.float64(4.79), 'antifog ultrastop 30ml': np.float64(4.74), 'handschoenen': np.float64(25.49), 'ets45 darmstapler zonder vulling': np.float64(48.29), 'wattenbollen (wattendepperset) 5360162': np.float64(17.29), 'endocatch 15 mm 173049': np.float64(8.79), 'monocryl 4-0 fs2 y422h': np.float64(36.813798022481755), 'spuit 10ml': np.float64(3.79), 'vochtkar urologie': np.float64(436.89), 'groot basis net': np.float64(48.72), 'vicryl 1 ct-1 4x70 v736g': np.float64(35.2), 'water ampul 10 cc': np.float64(5.91), 'xcel trocar 12 mm': np.float64(3.79), 'endosgel': np.float64(3.91), 'ultra-cisionnet alg': np.float64(40.42), 'urimeter (ureofix 500) 4417930': np.float64(7.79), 'urologisch instrumenten net': np.float64(113.53), 'olympus endoscopie toren': np.float64(438.82), 'urologisch spreider net': np.float64(111.53), 'trocar cfs22 sleeve 12mm': np.float64(8.79), 'lang vaat instrumentarium': np.float64(308.94), 'hem-o-lok l clips': np.float64(52.98), 'operatiejas l standaard': np.float64(23.49), 'thompson spreidernet uro': np.float64(65.42), '90 graden lapsc.prep.klem uro': np.float64(140.64), 'paraffine': np.float64(13.65), 'diathermie met rookafzuig': np.float64(3.79), 'ch 16 balloncatheter (5-15 ml) 180605': np.float64(12.29)}",3531.693389714378
483,8424.88,0,"{'ballondilatator met encore device': np.float64(8.79), 'diathermie met rookafzuigslang verlengd': np.float64(8.79), 'echo apparaat urologie': np.float64(432.42), 'groot basis net': np.float64(47.72), 'specialismekar - urologie': np.float64(441.89), 'spuit 60 ml cath.tip (kl.blaass.) 300867': np.float64(6.79), 'suture aids booties 052003pbx': np.float64(104.49), 'probe coverkit (echohoes)': np.float64(24.9), 'tur-pakket 1081p': np.float64(18.58), 'fascial dilator 8/10.260-120': np.float64(21.99), 'omnipaque 140 mg 200 cc': np.float64(8.7), 'tunnelaar': np.float64(123.03), 'urologisch instrumenten net': np.float64(113.53), 'spoelsysteem tur groot (irrigatie set) e5mc4002': np.float64(5.79), 'amplatz type renaldilator 12fr': np.float64(8.79), 'urologisch spreider net': np.float64(116.53), 'laparotomietray': np.float64(9.46), 'spuit 20 ml': np.float64(9.79), 'amplatz renal dilatation set': np.float64(16.99), 'guidewire m straight terumo 3 cm 150 cm rfps35153': np.float64(17.73), 'perc. access needle 18 ga. m006700133': np.float64(17.99), 'vicryl rapide 4-0 fs2': np.float64(61.08141030305271), 'steridrape spoelzak gyn.1016': np.float64(19.99), 'huidstapler 35 vista/manipler az-35w': np.float64(8.79), 'pds loop 1': np.float64(52.29), 'operatiejas l standaard': np.float64(23.49), 'detour bypass kit ch 29 fr 7-15': np.float64(187.06), 'zelfkl.absorberende doek (75x50)': np.float64(22.9), 'ch 22 weg spoelcatheter couvelaire 664130': np.float64(19.242627788732875), 'handschoenen': np.float64(25.49), 'monocryl 2-0 ur5/ur6 y610e': np.float64(51.29)}",2036.3140380917855
491,1694.56,0,"{'tray basis': np.float64(2.99), 'klein basis net': np.float64(121.72), 'dikke zuigbuis yankauer ch 18': np.float64(8.99), 'vicryl 3-0 sh1': np.float64(55.98), 'vicryl 5-0 fs2': np.float64(46.29), 'groot basis net': np.float64(47.72), 'netbroekje': np.float64(26.49), 'buikgazen 40x70cm cutisoft': np.float64(32.48), 'operatiejas l standaard': np.float64(23.49), 'handschoenen': np.float64(26.49)}",392.64
504,2077.96,0,"{'acn biopsy needle': np.float64(159.0), 'afdekdoek 9069e (75x90)': np.float64(19.89), 'echo apparaat urologie': np.float64(431.42), 'metalen naaldgeleider': np.float64(188.19903038968056), 'gazen 10x10 kliniray': np.float64(7.99), 'naald roze': np.float64(10.635684304955333), 'biopsie geleiders': np.float64(190.2), 'handschoenen': np.float64(25.49)}",1032.8247146946358
531,4778.08,0,"{'ch 16 balloncatheter (5-15ml) 180605': np.float64(21.92), 'trocar cff03 5 mm x 100mm': np.float64(7.561244796855249), 'laparoscopisch eug net': np.float64(32.84), 'zuig-spoelslangenset wolff': np.float64(8.79), 'harmonic ace 36 cm 5 mm harh36': np.float64(8.334035701318442), 'voyant2 vpath l mary fusion kit': np.float64(6.79), 'trocar cor47 blunt tip cor47 12x100mm': np.float64(5.79), 'lapsc. kogeltang+ handvat 10mm': np.float64(136.98958188877577), 'alexis woundprotector': np.float64(8.79), 'gyn. laparotomie net': np.float64(131.96), 'trocar cff73 12 mm x 100 mm': np.float64(4.79), 'lina xcise morcellator mor-1515-1': np.float64(5.79), 'ch 16 balloncatheter (5-15 ml) 180605': np.float64(15.07253850097294), 'lapsc. semm paktang+dopje': np.float64(140.99), 'disp.uterus manipulator um 201': np.float64(21.92), 'fys.zout 1000 ml zak (nacl)': np.float64(7.91), 'scope warmer dis. seal c3101': np.float64(7.79), 'opt.str. 10mm 0 gr +lichtk gyn': np.float64(130.3), 'v-loc hechting': np.float64(52.34), 'endoscopische steenstede tray': np.float64(6.38), 'antifog ultrastop 30ml': np.float64(6.171689586449389), 'handschoenen': np.float64(25.49), 'ropivacaïne 150mg/20ml (naropin)': np.float64(5.25), 'set bajonet specula': np.float64(204.66), 'groot basis net': np.float64(50.66759169360304), 'spuit 10 ml': np.float64(8.79), 'speculum vlg doyen 120 mm v-notes': np.float64(137.98957111941235), 'tray endosc. steensnede': np.float64(13.97), 'water ampul 10 cc': np.float64(7.400814153594766), 'bipolair linaloop xl': np.float64(10.79), 'endosgel': np.float64(3.91), 'ultra-cisionnet alg': np.float64(40.42), 'groot vaginaal net': np.float64(52.73), 'naald blauw': np.float64(4.79), 'scoop verwarmer': np.float64(68.38), 'vicryl 1 ct-1 4x70': np.float64(57.98), 'voyant generator': np.float64(435.446367664602), 'curettage net': np.float64(34.96), 'steridrape spoelzak gyn.1016': np.float64(19.99), 'wattenbollen (wattendepperset)': np.float64(23.547589605279512), 'pds 2-0 ct-1 pdp339': np.float64(62.69570239375231), 'operatiejas l standaard': np.float64(23.49), 'diathermie met rookafzuig': np.float64(6.508252573088214), 'uter. manipulator clermont ferrand': np.float64(132.3496318586213), 'morcellation bag xg-500': np.float64(16.92)}",2218.344611536325
537,2688.72,0,"{'trocar c0r47 blunt tip c0r47 12x100mm': np.float64(8.332576432188262), 'pds 2-0 ct-2 pdp333': np.float64(59.41553835370597), 'catheter ch16': np.float64(18.99), 'tray endosc. steensnede': np.float64(13.97), 'zuig-spoelslangenset wolff': np.float64(11.292818655603966), 'harmonic ace 36 cm 5 mm harh36': np.float64(8.334035701318442), 'water ampul 10 cc': np.float64(5.91), 'ethilon 3-0 rechte nld.627': np.float64(5.79), 'v-loc hechting 3-0': np.float64(53.98), 'endosgel': np.float64(4.91), 'ultra-cisionnet alg': np.float64(40.42), 'wattenbollen (watten depperset)': np.float64(16.99), 'endosc. naaldv. aesculaap chir': np.float64(138.43), 'trocar cff73 12 mm x 100 mm': np.float64(8.272082837517829), 'olympus endoscopie toren': np.float64(436.82), 'eea': np.float64(21.99), 'ethibond ec11': np.float64(54.98), 'optiek stryker 10mm 30gr + lichtkabel': np.float64(135.18), 'atr.tang+handv 8393.0004 extra lng': np.float64(40.42), 'parietex mesh 10x15 tecr1510': np.float64(40.49), 'operatiejas l standaard': np.float64(23.49), 'urine drainage zak s-20': np.float64(19.890741857843608), 'endo slide knot pusher 174510': np.float64(52.98), 'laparoscopie net chirurgie': np.float64(41.85318504485136), 'diathermie met rookafzuig': np.float64(3.79), 'handschoenen': np.float64(25.49), 'protack fix device 5 mm': np.float64(4.79)}",1297.2009788830296
