,default_cost,avg_surgeon_cost,optimized_materials,optimized_cost
1557,3714.6600000000003,0,"{'operatiejas l standaard': np.float64(23.49), 'gazen 10x10 kliniray': np.float64(10.87679850286608), 'basis net kaak': np.float64(36.97), 'cmf handvat schroevendraaier': np.float64(33.96), 'mesje nr 15': np.float64(8.077967340787751), 'indicator handschoenen': np.float64(22.49), 'cmf system 1.5 kaak': np.float64(151.43825148173198), 'handschoenen': np.float64(27.690578315377792), 'knopakket': np.float64(3.56), 'lamphoes': np.float64(29.334186756765916), 'elan 4 electro wegwerp slangenset kaakchirurgie': np.float64(21.57), 'flex adapter (kaakchirurgie)': np.float64(4.79), 'double ended haakje (kattenklauwtje - senn miller)': np.float64(38.63), 'kaak fractuur net': np.float64(35.96), 'vicryl rapide 3-0 fs-2': np.float64(58.64), 'monoject kaakspoelspuit': np.float64(4.79), 'kaakzuigslang met buis (kno zuigset 200 cm) 969083': np.float64(83.14), '500 ml zak fys. zout (nacl)': np.float64(12.87), 'ultracaine ds forte (carpule kaakchi)': np.float64(4.75), 'aesculap boor en zaag kaakchirurgie': np.float64(435.18), 'ethilon 5-0 fs-2 eh7790h': np.float64(58.580554063879305), 'specialismekar - kaakchirurgie': np.float64(432.18), 'koker+ 2 kaakbor hm31 012 + 1 023': np.float64(132.2996324208439), 'kaak aesculaap boor/zaag': np.float64(143.1265435225389)}",1814.3945124047916
1559,4769.040000000001,0,"{'tendon spacer universeel': np.float64(29.72), 'specialisme kar - plastische chirurgie': np.float64(434.393730074317), 'tray hand': np.float64(34.98), 'operatiejas l standaard': np.float64(23.49), 'simonetta handtafel': np.float64(35.18), 'ethilon 4-0 ps': np.float64(30.59), 'markeerpen / skin marker': np.float64(16.99), 'gipskar': np.float64(431.92), 'plastisch bot/pees net': np.float64(35.931805937908436), 'plastisch basis net': np.float64(32.7), 'jelonet 10 x 10 cm': np.float64(10.95), 'handschoenen': np.float64(25.49), 'synth watten 10cm': np.float64(8.18), 'steriele crepe zwachtel 10cm': np.float64(8.95)}",1159.4655360122256
1572,8454.880000000001,0,"{'tray hand': np.float64(34.98), 'monocryl 4-0 fs': np.float64(33.5), 'extra klein botten net': np.float64(27.231189695595873), 'operatiejas l standaard': np.float64(23.49), 'simonetta handtafel': np.float64(35.18), 'diathermie met rookafzuigslang': np.float64(10.476954688650409), 'markeerpen / skin marker': np.float64(16.99), 'gipskar': np.float64(431.92), 'vicryl 4-0 ps2 coated': np.float64(37.7), 'aesculap boor en zaag plastische chirurgie': np.float64(434.92), 'plastisch bot/pees net': np.float64(32.7), 'plastisch basis net': np.float64(32.7), 'kleine boor stryker': np.float64(121.77), 'handschoenen': np.float64(25.49), 'c - boog met monitor': np.float64(443.85), 'synth watten 10cm': np.float64(8.18), 'mediocare washandjes': np.float64(14.39), 'acumed handennet': np.float64(35.68), 'steriele crepe 10cm': np.float64(15.99), 'unitule 10 x 10 cm': np.float64(8.99), 'c-arm drape': np.float64(30.17292572281835), 'ethilon 5-0 fs-2': np.float64(36.2), 'k-wire single trocar 1.25x150mm': np.float64(167.73)}",2060.2310701070646
1574,2823.7200000000003,0,"{'tepelring eigen fabrikaat': np.float64(23.32), 'mediocare washandjes': np.float64(14.39), 'specialisme kar - plastische chirurgie': np.float64(429.92), 'operatiejas l standaard': np.float64(23.49), 'zelfkl.zijdoek (100x75)': np.float64(24.89), 'vicryl 3-0 ps26 coated': np.float64(32.01), 'tray basis': np.float64(2.99), 'markeerpen / skin marker': np.float64(16.99), 'vicryl 4-0 ps2 coated': np.float64(39.47924583114617), 'plastisch basis net': np.float64(32.7), 'handschoenen': np.float64(25.49), 'diathermie met rookafzuig': np.float64(3.79)}",669.4592458311462
1576,4678.08,0,"{'tegaderm 10x12 cm': np.float64(37.67), 'vaatkom': np.float64(307.94), 'operatiejas l standaard': np.float64(26.26760941294802), 'echohoes anesthesie breed': np.float64(22.76), 'zijlijn voor infuus': np.float64(20.99), 'aanpriknaald cordis': np.float64(8.79), 'brite tip introducer sheath 6f 11cm': np.float64(17.89), 'kort vaat instrumentarium': np.float64(311.94), 'omnipaque 300 mg 200cc': np.float64(3.91), 'spuit 20ml. luer lock': np.float64(7.542262671983551), 'heparine': np.float64(7.91), 'groot basis net': np.float64(50.66759169360304), 'handschoenen': np.float64(25.49), 'specialismekar - vaatchirurgie': np.float64(449.43115907392837), 'c - boog met monitor': np.float64(445.00910674215334), 'actilyse 20mg': np.float64(8.87), 'mesje nr 11': np.float64(7.79), 'tray basis': np.float64(7.540082838377515), 'spuit 20 ml': np.float64(7.79), 'guidewire m straight terumo 3 cm 150 cm': np.float64(22.89), 'c-arm drape': np.float64(25.48), 'fys. zout 1000 ml zak (nacl)': np.float64(12.87), 'angiocatheter straight flush 65 cm': np.float64(12.79), 'specialismekar - endo vaatchirurgie': np.float64(445.84641807107744)}",2296.074230504071
1579,19502.999999999996,0,"{'tray hand': np.float64(34.98), 'operatiejas l standaard': np.float64(23.49), 'vicryl 2-0 sh': np.float64(53.98), 'operatiejas l reinforced': np.float64(24.49), 'kort vaat instrumentarium': np.float64(310.94), 'fijn vaat instrumentarium': np.float64(123.62547430685309), 'gazen 10x20 kliniray': np.float64(11.463615751780708), 'omnipaque 300 mg 20cc': np.float64(13.72), 'prolene 3-0 sh eh8086h': np.float64(54.98), 'vicryl 2-0 5x70': np.float64(42.74), 'water ampul 10 cc': np.float64(5.91), 'diathermie zak': np.float64(16.49), 'groot basis net': np.float64(47.72), 'handschoenen': np.float64(25.49), 'specialismekar - vaatchirurgie': np.float64(444.08), 'diathermie met rookafzuig verlengd': np.float64(7.7327701834865366), 'pds loop scherp 150 cm': np.float64(57.98), 'lang vaat instrumentarium': np.float64(308.94), 'instrumententafellaken (200x150) 9077': np.float64(1.96), 'schoentje kort (fogarty) soft33': np.float64(21.85), 'monocryl 4-0 fs2 y422h': np.float64(33.2), 'urimeter (ureofix 500)': np.float64(7.79), 'schoentje lang ( fogarty) soft61': np.float64(24.85), 'ioban extra klein 34 x 35 cm': np.float64(32.09838631291015), 'c-arm drape 10-2102eu': np.float64(4.64), 'ioban klein 56 x 45 cm': np.float64(7.51), '500 ml zak fys. zout (nacl)': np.float64(10.87), 'dunne zuigbuis yankauer ch 14': np.float64(16.49), 'dikke zuigbuis yankauer ch 18': np.float64(8.99), 'cutiplast maat op aanvraag': np.float64(37.68), 'spuit 20 ml': np.float64(7.79), 'cath.embolect.ch 4 12tlw804f': np.float64(4.79), 'vicryl 2-0 ct2': np.float64(53.98), 'chirurgisch laparotomie net': np.float64(49.72), 'wattenbollen (watten depperset)': np.float64(20.99), 'tray laparotomie': np.float64(39.27), 'cath.embolect.ch 7 12tlw807f': np.float64(4.79), 'ioban groot 56 x 85 cm': np.float64(4.64), 'spuit 2ml': np.float64(8.79), 'spuit 10ml': np.float64(9.195481125599116), 'vidrape isolation bag': np.float64(17.76), 'cath.embolect.ch 3 12tlw433f': np.float64(8.79), 'mediloop mini blauw 20403': np.float64(17.03), 'heparine': np.float64(5.91), 'spuit 1 ml': np.float64(8.79), 'c - boog met monitor': np.float64(443.85), 'huidstapler 35 vista/manipler az-35w': np.float64(8.79), 'mesje 11': np.float64(10.043498131410018), 'lamphoes': np.float64(27.49), 'omnitract stangen': np.float64(42.54243551416743), 'mesje nr 11': np.float64(6.79), 'suture aids booties 052003pbx': np.float64(104.49), 'zijlijn voor infuus 76.4432': np.float64(19.99), 'mediloop maxi rood 47cm 20406': np.float64(17.99), 'medacinase': np.float64(7.91), 'vicryl 3-0 3x45': np.float64(108.49), 'mesje nr 10': np.float64(8.92), 'omnitract spreider': np.float64(41.42), 'endosgel': np.float64(4.91), 'splitlakenpakket 9018': np.float64(25.49), 'diathermie met rookafzuig': np.float64(3.79), 'naald roze': np.float64(9.79)}",2971.611661326205
1596,9765.240000000002,0,"{'anterior chamber 27g canule': np.float64(88.12), 'operatiejas l standaard': np.float64(23.49), 'gazen 10x10 kliniray': np.float64(7.99), 'omloopkar oogheelkunde': np.float64(442.76), 'overzettafelsloop klein': np.float64(2.56), 'zelfkl.zijdoek (100x75)': np.float64(24.89), 'wattenstokje groot': np.float64(78.14), 'prooptha staafjes/ sigaartjes': np.float64(3.79), 'bip fijn geb pincet+snoer': np.float64(180.27), 'vicryl 7-0 gs-9': np.float64(110.31), 'strabismus set': np.float64(247.84), 'handschoenen': np.float64(25.49), 'stoel oogarts': np.float64(430.37), 'lamphoes': np.float64(27.49), 'kopje urologie': np.float64(21.99), 'filter ogen optex': np.float64(2.32), 'accu temp handcauter': np.float64(4.79), 'specialismekar oogheelkunde': np.float64(443.76), 'vicryl 6-0 s14': np.float64(117.31), 'fys.zout 100 ml fles (nacl)': np.float64(9.97), 'spuit 10ml luerlock': np.float64(8.79), 'plakstrip 9099 (operation tape)': np.float64(3.51), 'steristrip breed (geel)': np.float64(81.91), 'fys.zout 100 ml fles(nacl)': np.float64(20.37), 'steristrips breed (geel)': np.float64(86.91)}",2495.1399999999994
1597,1673.62,0,"{'ethilon 4-0 ps w1620t': np.float64(33.28), 'cath.uitzuig ch6': np.float64(83.1), 'overzettafelsloop klein 9035 145 x 80 cm': np.float64(30.745756538364986), 'operatiejas l standaard': np.float64(26.26760941294802), 'gazen 10x10 kliniray': np.float64(10.87679850286608), 'spuit 10ml': np.float64(3.79), 'prooptha staafjes/ sigaartjes': np.float64(6.744582179769026), 'naald blauw': np.float64(3.79), 'mesje 15': np.float64(6.851694112854773), 'handschoenen': np.float64(25.49), 'lamphoes': np.float64(29.334186756765916), 'kopje urologie': np.float64(21.99), 'tobrex 3.0 mg/ml oogzalf': np.float64(4.32), 'kaakzuigslang met buis (kno zuigset 200 cm) 969083': np.float64(83.37747422453575), 'chalazion set': np.float64(289.86), 'lidocaine 2% zonder adrenaline': np.float64(19.49), 'unitule': np.float64(89.76), 'zelfkl.gatlaken (150x183)': np.float64(24.491019960979855), 'naald roze': np.float64(8.79)}",802.3491216890844
1598,29474.82,0,"{'malyugin ring': np.float64(3.79), 'ophtec progel 20 mg / ml': np.float64(1.9), 'adrenaline 1 mg / ml - ampul 1 ml (oogheelkunde)': np.float64(2.9), 'tetracaine 1% oogdruppels': np.float64(4.9), 'progel-ophtec 20mg/ml': np.float64(9.651429819949527), 'tecnis eyhance iol vouwlens': np.float64(27.57), 'bss ster irrigating solution': np.float64(12.76), 'handschoenen': np.float64(25.49), 'lidocaine 10 mg/ml (oogheelkunde) - ampul 10 ml': np.float64(1.9), 'malyuging ring inserter': np.float64(129.21), 'phaco instrumenten net links': np.float64(130.21), 'vicryl 10-0 ucs35': np.float64(111.30978767932878), 'specialismekar oogheelkunde': np.float64(441.76), 'pterygium set': np.float64(205.89), 'ethilon 10-0 cs u7003': np.float64(106.41), 'dexamytrexzalf': np.float64(5.58), 'specialismekar - oogheelkunde': np.float64(435.37), 'leica proveo 8 oogmicroscoop': np.float64(434.1763813416924), 'bss steriele spoelvloeistof 500 cc': np.float64(5.9), 'phaco apparaat - centurion vision': np.float64(433.18), 'phaco instrumenten net': np.float64(130.21), 'centurion ultravit anterior vitrectomy pack 23g': np.float64(3.79), 'lidocaine 10 mg/ml (oogheelkunde) - ampul 20 ml': np.float64(6.9), 'healon gv 18 mg/ml': np.float64(6.9), 'omloopkar oogheelkunde': np.float64(442.76), 'irisretractor': np.float64(11.79), 'alcon centurion os-r phaco procedure tray (groen)': np.float64(3.9), 'spuit 2ml': np.float64(8.79), 'ximaract 50 mg': np.float64(1.9), 'alcon centurion phaco procedure tray': np.float64(5.9), 'wattenstokje groot': np.float64(78.14), 'zwarte kruk zonder leuning': np.float64(429.18), 'centurion vision phaco apparaat': np.float64(432.18), 'phaco instrumenten net rechts': np.float64(130.21), 'healon pro 10mg/ml': np.float64(4.9), 'spuit 1 ml': np.float64(8.79), 'oogmicroscoop - leica proveo 8': np.float64(432.45), 'celestone chronodose': np.float64(4.9), 'stoel oogarts': np.float64(430.37), 'dexamytrex oogzalf': np.float64(6.9), 'phenylefrine oogdruppels (phnl 2.5)': np.float64(2.9), 'alcon centurion os-l phaco procedure tray (blauw)': np.float64(2.9), 'pilocarpine 2.0 minim': np.float64(4.9), 'vision blue (trypan blue)': np.float64(1.9), 'oogmicroscoop (leica proveo 8)': np.float64(433.18), 'aprokam 50 mg': np.float64(6.9), 'naald roze': np.float64(8.79)}",5572.187598840967
1600,5042.52,0,"{'operatiejas l standaard': np.float64(23.49), 'healon 14mg/ml': np.float64(13.97), 'kenacort-a10': np.float64(11.97), 'alcon centurion phaco procedure tray': np.float64(6.9), 'wattenstokje groot': np.float64(79.14), 'centurion phaco apparaat': np.float64(429.92), 'progel-ophtec 20mg/ml': np.float64(6.9), 'adrenaline cf 1 mg / ml (oogheelkunde)': np.float64(9.97), 'blauwe ladenkar oogheelkunde': np.float64(430.45), 'handschoenen': np.float64(25.49), 'oogmicroscoop - leica proveo 8': np.float64(432.45), 'stoel oogarts': np.float64(433.37), 'infinity anterior vitrectomy pack': np.float64(7.79), 'specialismekar - oogheelkunde': np.float64(435.37), 'bss steriele spoelvloeistof 500 cc': np.float64(6.9), 'healon 10mg/ml': np.float64(19.97), 'phaco instrumenten net': np.float64(131.21)}",2505.2599999999998
1613,2359.1400000000003,0,"{'specialisme kar - plastische chirurgie': np.float64(434.393730074317), 'tray hand': np.float64(38.98), 'operatiejas l standaard': np.float64(26.26760941294802), 'monocryl 4-0 fs2': np.float64(102.09), 'vicryl 3-0 fs-1': np.float64(29.390339715009063), '10 cm synthetische watten onsteriel artiflex soft': np.float64(12.45), 'plastisch basis net': np.float64(35.7), 'jelonet 10 x 10 cm 7404': np.float64(10.15), 'wondspreider weitlaner ok5': np.float64(42.54), 'bloedleegte apparaat': np.float64(436.1301266853344)}",1168.0918058876086
1632,3584.0000000000005,0,"{'betadine 3% oogdruppels (povidon)': np.float64(3.58), 'operatiejas l standaard': np.float64(23.49), 'gazen 10x10 kliniray': np.float64(7.99), 'omloopkar oogheelkunde': np.float64(442.76), 'tetracaine 1% oogdruppels': np.float64(4.9), 'betadine oogdruppels': np.float64(4.58), 'wattenstokje groot': np.float64(79.14), 'trafloxal oogzalf': np.float64(3.58), 'povidonjood minim 5%': np.float64(5.58), 'handschoenen': np.float64(26.49), 'lidocaine 10 mg/ml (oogheelkunde) - ampul 10 ml': np.float64(6.567653089206061), 'vidisic ooggel': np.float64(9.58), 'stoel oogarts': np.float64(433.37), 'filter ogen optex': np.float64(2.32), 'lucentis': np.float64(8.58), 'lidocaine 1% zonder adrenaline': np.float64(9.691333782071212), 'avastin': np.float64(8.58), 'ivi pack (intravitreale injectieset)': np.float64(80.92), 'bss steriele spoelvloeistof 500 cc': np.float64(6.9), 'spuit 10ml luerlock': np.float64(7.79), 'ozurdex implantaat': np.float64(98.16586415671667), 'phaco instrumenten net': np.float64(133.20905658895305), 'eylea': np.float64(6.58), 'naald roze': np.float64(8.79)}",1423.1339076169468
1636,6279.8,0,"{'ethilon 10-0': np.float64(111.31), 'operatiejas l standaard': np.float64(23.49), 'centurion phaco apparaat': np.float64(434.92), 'bss ster irrigating solution': np.float64(15.76), 'oog gatkussen gel': np.float64(84.12), 'blauwe ladenkar oogheelkunde': np.float64(434.11304884628385), 'trabeculectomiepunch': np.float64(207.89), 'handschoenen': np.float64(26.49), 'oogmicroscoop - leica proveo 8': np.float64(432.45), 'stoel oogarts': np.float64(434.1328184326445), 'vicryl 10-0 ucs35': np.float64(111.30978767932878), 'pterygium set': np.float64(208.3892632372278), 'pilocarpine 2.0 minim': np.float64(9.65095323896739), 'specialismekar - oogheelkunde': np.float64(435.37), 'spuit 5ml luerlock': np.float64(7.79), 'alcon centurion phaco pack': np.float64(9.18), 'phaco instrumenten net': np.float64(130.21)}",3116.5758714344515
1653,919.68,0,"{'mediocare washandjes': np.float64(17.39), 'tray hand': np.float64(34.98), 'operatiejas l standaard': np.float64(26.26760941294802), 'ethilon 4-0 ps': np.float64(30.59), 'markeerpen / skin marker': np.float64(19.99), 'plastisch basis net': np.float64(35.94709756520764), 'jelonet 10 x 10 cm 7404': np.float64(9.15), 'handschoenen': np.float64(25.49), 'mini redon': np.float64(7.89)}",207.69470697815566
1667,3681.76,0,"{'sondes vlgs dittel gebogen': np.float64(123.17), 'urine drainage zak s-20': np.float64(17.99), 'operatiejas l standaard': np.float64(26.26760941294802), 'spuit 10ml': np.float64(3.79), 'diathermie met rookafzuigslang': np.float64(6.79), 'gynaecologiepakket 1079p': np.float64(47.85), 'gazen 10x20 kliniray': np.float64(7.99), 'klein basis net': np.float64(121.72), 'water ampul 10 cc': np.float64(5.91), 'mesje 15': np.float64(6.79), 'handschoenen': np.float64(25.49), 'lamphoes': np.float64(29.334186756765916), 'catheter ch16': np.float64(20.99), 'tray basis': np.float64(6.99), 'vicryl rapide 4-0 fs2': np.float64(55.99), 'endosgel': np.float64(3.91), 'specialismekar - urologie': np.float64(441.89)}",952.861796169714
1683,1625.6000000000001,0,"{'set deaverhaken': np.float64(42.79), 'operatiejas l standaard': np.float64(23.49), 'vicryl 2-0 sh': np.float64(53.98), 'deppertje 12x12 cm (uro)': np.float64(6.99), 'tray basis': np.float64(6.99), 'diathermie met rookafzuigslang': np.float64(6.79), 'vicryl 2-0 3x45': np.float64(103.49), 'cutiplast maat op aanvraag': np.float64(37.68), 'mediloop maxi rood': np.float64(17.99), 'groot basis net': np.float64(48.72), 'handschoenen': np.float64(25.49)}",374.4
1700,5132.88,0,"{'operatiejas l reinforced': np.float64(25.93038994864102), 'prolene 3-0 jmh1 120cm x1295h': np.float64(108.49), 'vicryl 2-0 5x70': np.float64(43.74), 'pds loop scherp 150 cm': np.float64(55.98), 'groot basis net': np.float64(50.66759169360304), 'handschoenen': np.float64(25.49), 'diathermie met rookafzuig verlengd': np.float64(4.79), 'specialismekar - vaatchirurgie': np.float64(444.08), 'lang vaat instrumentarium': np.float64(308.94), 'instrumententafellaken (200x150) 9077': np.float64(5.96), 'catheter ch16': np.float64(20.99), 'urimeter (ureofix 500)': np.float64(7.79), 'schoentje lang ( fogarty) soft61': np.float64(24.85), 'chirurgisch laparotomie net': np.float64(49.72), '500 ml zak fys. zout (nacl)': np.float64(12.87), 'vicryl 2-0 ct2': np.float64(54.98), 'cutiplast maat op aanvraag': np.float64(38.68), 'spuit 20 ml': np.float64(7.79), 'aorta occlusie cath 62080822f': np.float64(5.79), 'vicryl 3-0 sh': np.float64(59.64278601237815), 'wattenbollen (watten depperset)': np.float64(16.99), 'tray laparotomie': np.float64(36.27), 'extra lang instr. net': np.float64(130.92), 'vicryl 1 ct-1 4x70': np.float64(57.98), 'ioban groot 56 x 85 cm': np.float64(6.668408284647882), 'satinskyklemmen net': np.float64(64.16), 'vidrape isolation bag': np.float64(21.44996432566458), 'vicryl 3-0 sh1': np.float64(57.98), 'heparine': np.float64(5.91), 'spuit 1 ml': np.float64(8.79), 'wondspreider adson bv271': np.float64(124.48464573105959), 'lamphoes': np.float64(29.334186756765916), 'omnitract stangen': np.float64(40.42), 'wondspreider adson bv273': np.float64(120.03), 'naaldenteldoosje': np.float64(21.86759245490032), 'zelfkl.absorberende doek (75x50)': np.float64(22.9), 'suture aids booties 052003pbx': np.float64(108.49), 'zijlijn voor infuus 76.4432': np.float64(20.99), 'occlusie cath. 8/14f 62080814f': np.float64(16.99), 'mediloop maxi rood 47cm 20406': np.float64(19.99), 'mediloop maxi blauw 20407': np.float64(21.058776171719188), 'omnitract spreider': np.float64(44.52517145194311), 'endosgel': np.float64(3.91), 'dreesman zuigbuis / ileus pool 36076': np.float64(4.79), 'progrip mat 20 cm x 15 cm': np.float64(137.66)}",2501.729512831322
1709,3360.879999999999,0,"{'operatiejas l standaard': np.float64(23.49), 'gazen 10x10 kliniray': np.float64(7.99), 'diathermie met rookafzuig': np.float64(4.79), 'basis net kaak': np.float64(40.97), 'markeerpen / skin marker': np.float64(16.99), 'gazen 10x20 kliniray': np.float64(11.463615751780708), 'klein basis net': np.float64(122.72), 'mesje 15': np.float64(3.79), 'knopakket': np.float64(3.56), 'handschoenen': np.float64(26.49), '12 ch redondrain+pot 22402': np.float64(37.68), 'lamphoes': np.float64(29.334186756765916), 'struma net': np.float64(124.72), 'deppertje 6x6 cm (hartje)': np.float64(34.68), 'vicryl rapide 3-0 fs-2': np.float64(58.64), 'kaakzuigslang met buis (kno zuigset 200 cm) 969083': np.float64(83.14), 'vicryl 3-0 3x45': np.float64(108.49), 'cutiplast maat op aanvraag': np.float64(38.68), 'vicryl 3-0 sh': np.float64(58.98)}",836.5978025085466
1714,4877.16,0,"{'disp. zaagblad kaak': np.float64(4.09), 'operatiejas l standaard': np.float64(26.26760941294802), 'gazen 10x10 kliniray': np.float64(10.87679850286608), 'carpulenld 27 g.': np.float64(6.09), 'cmf handvat schroevendraaier': np.float64(35.96), 'kno pakket': np.float64(26.61), 'mesje nr 15': np.float64(4.79), 'indicator handschoenen': np.float64(22.49), 'cmf system 1.5 kaak': np.float64(147.55), 'magneetmat': np.float64(120.72), 'elan 4 electro wegwerp sproeidouche voor zaag kaak': np.float64(8.09), 'werkbak anesthesie - kaakchirurgie': np.float64(429.94), 'handschoenen': np.float64(26.49), 'lamphoes': np.float64(27.49), 'basis net kaakchir.': np.float64(138.54710137758704), 'elan 4 electro wegwerp slangenset kaakchirurgie': np.float64(23.1498826104706), 'flex adapter (kaakchirurgie)': np.float64(4.79), 'vaseline steriel': np.float64(4.25), 'elastiekje kaak': np.float64(15.49), 'beitel net kaakchirurgie': np.float64(36.14), 'ultracaine ds forte (carpule kaakchirurgie)': np.float64(26.1), 'vicryl rapide 3-0 fs-2': np.float64(58.64), 'kaakzuigslang met buis (kno zuigset 200 cm) 969083': np.float64(80.14), '500 ml zak fys. zout (nacl)': np.float64(13.926739848208513), 'monoject kaakspoelspuit': np.float64(4.79), 'le fort osteotomienet': np.float64(38.14), 'aesculap boor en zaag kaakchirurgie': np.float64(435.18), 'specialismekar - kaakchirurgie': np.float64(433.6156661636618), 'osteotomie net': np.float64(40.837325125783266), 'kaak aesculaap boor/zaag': np.float64(143.1265435225389)}",2394.317666564064
1723,649.2399999999999,0,"{'operatiejas l standaard': np.float64(23.49), 'tracheotomie net': np.float64(40.54), 'tracheostomie tube 8 tracoe': np.float64(17.99), 'spuit 10ml': np.float64(3.79), 'tray basis': np.float64(7.540082838377515), 'tracheostomie tube 9 tracoe': np.float64(21.99), 'dunne zuigbuis yankauer ch 14': np.float64(21.49), 'cutisoft split 10x10 cm': np.float64(33.67), 'swivel gehoekt': np.float64(11.02), 'cath.uitzuig ch14': np.float64(13.99), 'vicryl 3-0 sh': np.float64(57.98), 'endosgel': np.float64(3.91), 'diathermie zak': np.float64(18.78503212548202), 'handschoenen': np.float64(25.49), 'diathermie met rookafzuig': np.float64(3.79)}",305.4651149638596
1777,954.9799999999999,0,"{'tray laparotomie': np.float64(39.27), 'operatiejas l standaard': np.float64(23.49), 'groot basis net': np.float64(47.72), 'cutisorb absorb verband 10 x 20 cm': np.float64(37.67), 'chirurgisch laparotomie net': np.float64(51.72), 'buikwandspatel reverdin': np.float64(79.9), 'cutiplast maat op aanvraag': np.float64(38.68), 'dreesman zuigbuis / ileus pool 36076': np.float64(4.79), 'pds loop scherp 150 cm': np.float64(57.98), 'vicryl mat 28 x15 cm': np.float64(37.74), 'handschoenen': np.float64(26.49), 'diathermie met rookafzuig': np.float64(4.79), 'vac abdominal dressing': np.float64(8.75)}",458.99000000000007
1782,1097.56,0,"{'mepitel': np.float64(29.68), 'diathermie met rookafzuig': np.float64(3.79), 'cutisorb absorb verband 10 x 20 cm': np.float64(37.67), 'xylocaine 1% met adrenaline 1:200.000': np.float64(1.74), 'spuit 20ml. luer lock': np.float64(3.79), 'schuursponsje': np.float64(20.825694726219325), 'tray basis': np.float64(6.99), 'diathermie naald valleylab': np.float64(8.79), 'indicator handschoenen': np.float64(22.49), 'betadinezalf': np.float64(30.11), 'jelonet 10 x 10 cm 7404': np.float64(9.15), 'handschoenen': np.float64(25.49), 'groene naald': np.float64(3.79), 'cutisorb 10 x 10 cm': np.float64(37.580365596504194)}",241.8860603227235
1856,1927.6000000000001,0,"{'mediocare washandjes': np.float64(14.39), '10 cm crepe windsel': np.float64(34.24), 'tray hand': np.float64(34.98), '10 cm synth watten onst. artiflex soft': np.float64(35.32), 'operatiejas l standaard': np.float64(23.49), 'simonetta handtafel': np.float64(35.18), 'markeerpen / skin marker': np.float64(16.99), 'cutiplast maat op aanvraag': np.float64(37.68), 'klein basis net': np.float64(121.72), 'jelonet 10 x 10 cm 7404': np.float64(10.15), 'handschoenen': np.float64(25.49), 'diathermie met rookafzuig': np.float64(3.79), 'monocryl 3-0 fs1': np.float64(53.98)}",447.40000000000003
1859,6901.200000000001,0,"{'mayumana holmium laser': np.float64(434.49), 'flexibele ureterorenoscoop': np.float64(138.31), 'operatiejas l standaard': np.float64(26.26760941294802), 'p3 quick change camera drape ece 150-250c': np.float64(37.23098431298159), 'tur tray': np.float64(14.94), 'spuit 10ml': np.float64(9.195481125599116), 'starre uretero-renosc.dun': np.float64(143.25), 'ureter flush catheter': np.float64(17.38), 'endoflow': np.float64(435.33273258627105), 'endoflow urs systeem': np.float64(9.79), 'guidewire m straight terumo 3 cm 150 cm rf*ps35153': np.float64(21.89), 'water ampul 10 cc': np.float64(5.91), 'endosgel': np.float64(3.91), 'handschoenen': np.float64(26.49), 'c - boog met monitor': np.float64(443.85), 'starre uretero renoscoop dik': np.float64(141.24907203256964), 'retrace ch12 acxl12': np.float64(5.79), 'dubbel j stent 6 fr.': np.float64(135.92), 'catheter ch16': np.float64(21.99), 'vochtkar urologie': np.float64(440.7672579703144), 'olympus scopietoren urologie': np.float64(432.42), 'omnipaque 140 mg 200 cc': np.float64(12.7), 'zerotip nitinol stone retrieval basket': np.float64(8.79), 'specialismekar - urologie': np.float64(442.89)}",3410.7531374406835
5133,5338.260000000001,0,"{'operatiejas l standaard': np.float64(26.26760941294802), 'gazen 10x10 kliniray': np.float64(10.87679850286608), 'cystoscopie v. volwassenen': np.float64(129.63), 'endoflow pnl systeem': np.float64(34.37), 'voerdraad 70 cm': np.float64(9.39), 'water ampul 10 cc': np.float64(5.91), 'tur-tray': np.float64(10.9), 'handschoenen': np.float64(25.49), 'dilatatieballon poli uro': np.float64(13.39), 'catheter ch16': np.float64(18.99), 'flexibele cystoscoop poli uro': np.float64(122.75), 'tur-pakket 1081p': np.float64(18.58), 'vochtkar urologie': np.float64(439.89), 'blaasbioptietang': np.float64(127.96), 'fluido irrigation-patientsysteem': np.float64(9.59114463501757), 'endosgel': np.float64(3.91), 'manometer poli uro': np.float64(133.62), 'specialismekar - urologie': np.float64(441.89), 'fluido irrigation-dagsysteem': np.float64(8.79)}",1592.1955525508315
33688,5107.64,0,"{'bag normal saline 500ml': np.float64(16.16732924236169), 'gyrus console': np.float64(449.21364963973974), 'syringe 10ml': np.float64(7.99), 'yankauer sucker': np.float64(10.521480663418828), 'small drapes': np.float64(6.99), 'basic camera scope drape': np.float64(26.43), 'ent dltb stack system': np.float64(447.8904717276797), 'medium long patties': np.float64(20.31), 'pack 4x4': np.float64(11.99), 'blue gauze': np.float64(11.334712586326248), 'bowl pack': np.float64(10.99), 'diathermy machine': np.float64(448.6442179839854), 'anti-mist': np.float64(11.99), 'suction tubing': np.float64(12.867899274976693), 'sinus telescopes 4mm tray': np.float64(141.21), 'diego elite tube set': np.float64(6.99), 'smr tray': np.float64(58.73), 'fess tray': np.float64(133.64), 'suction device': np.float64(445.07), 'fraiser sucker 9': np.float64(81.62259306191562), 'olympus debrider': np.float64(132.64), 'large drapes': np.float64(4.128507542331619), 'sinus suction 9fg 70 degee curve lot s012': np.float64(9.99), 'debrider blade 4mm': np.float64(11.175876056362881)}",2518.5267377790988
